Date,Hours,Opn_Hrs
10/4/2002,0,0
10/5/2002,0,0
10/6/2002,16,15.05015075
10/7/2002,0,0
10/8/2002,0,0
10/9/2002,0,0
10/10/2002,22,17.39952954
10/11/2002,12,10.7638928
10/12/2002,0,0
10/13/2002,0,0
10/14/2002,0,0
10/15/2002,0,0
10/16/2002,0,0
10/17/2002,0,0
10/18/2002,0,0
10/19/2002,0,0
10/20/2002,0,0
10/21/2002,0,0
10/22/2002,3,2.198687297
10/23/2002,0,0
10/24/2002,0,0
10/25/2002,12,3.882432318
10/26/2002,8,7.421524316
10/27/2002,0,0
10/28/2002,0,0
10/29/2002,3,2.633439114
10/30/2002,0,0
10/31/2002,0,0
11/1/2002,0,0
11/2/2002,0,0
11/3/2002,0,0
11/4/2002,24,3.902330997
11/5/2002,0,0
11/6/2002,10,4.085384016
11/7/2002,0,0
11/8/2002,0,0
11/9/2002,0,0
11/10/2002,0,0
11/11/2002,0,0
11/12/2002,0,0
11/13/2002,10,0.148838045
11/14/2002,0,0
11/15/2002,20,12.80511189
11/16/2002,0,0
11/17/2002,0,0
11/18/2002,0,0
11/19/2002,0,0
11/20/2002,0,0
11/21/2002,14,8.102091682
11/22/2002,0,0
11/23/2002,12,11.41917543
11/24/2002,19,5.35263873
11/25/2002,0,0
11/26/2002,0,0
11/27/2002,14,0.592861394
11/28/2002,0,0
11/29/2002,0,0
11/30/2002,0,0
12/1/2002,0,0
12/2/2002,0,0
12/3/2002,14,4.54111346
12/4/2002,0,0
12/5/2002,0,0
12/6/2002,0,0
12/7/2002,0,0
12/8/2002,0,0
12/9/2002,0,0
12/10/2002,13,10.99619182
12/11/2002,0,0
12/12/2002,24,18.90717562
12/13/2002,0,0
12/14/2002,0,0
12/15/2002,7,4.173581984
12/16/2002,0,0
12/17/2002,0,0
12/18/2002,0,0
12/19/2002,0,0
12/20/2002,0,0
12/21/2002,0,0
12/22/2002,0,0
12/23/2002,4,0.0368369
12/24/2002,18,11.50872147
12/25/2002,0,0
12/26/2002,0,0
12/27/2002,0,0
12/28/2002,5,0.87427215
12/29/2002,14,13.32160837
12/30/2002,1,0.923669295
12/31/2002,0,0
1/1/2003,0,0
1/2/2003,0,0
1/3/2003,14,12.61411981
1/4/2003,0,0
1/5/2003,3,1.815886216
1/6/2003,0,0
1/7/2003,0,0
1/8/2003,0,0
1/9/2003,0,0
1/10/2003,0,0
1/11/2003,2,0.68532424
1/12/2003,0,0
1/13/2003,0,0
1/14/2003,0,0
1/15/2003,0,0
1/16/2003,0,0
1/17/2003,0,0
1/18/2003,15,7.433220988
1/19/2003,24,10.78544253
1/20/2003,0,0
1/21/2003,2,0.594854748
1/22/2003,0,0
1/23/2003,0,0
1/24/2003,9,3.01805043
1/25/2003,0,0
1/26/2003,0,0
1/27/2003,0,0
1/28/2003,0,0
1/29/2003,23,3.847369595
1/30/2003,0,0
1/31/2003,6,4.342231103
2/1/2003,0,0
2/2/2003,0,0
2/3/2003,0,0
2/4/2003,3,1.342235212
2/5/2003,14,3.5893001
2/6/2003,23,20.09063232
2/7/2003,0,0
2/8/2003,0,0
2/9/2003,5,0.807413163
2/10/2003,0,0
2/11/2003,0,0
2/12/2003,7,5.840104481
2/13/2003,0,0
2/14/2003,0,0
2/15/2003,0,0
2/16/2003,3,2.005499091
2/17/2003,0,0
2/18/2003,0,0
2/19/2003,0,0
2/20/2003,0,0
2/21/2003,0,0
2/22/2003,0,0
2/23/2003,14,7.290706301
2/24/2003,0,0
2/25/2003,0,0
2/26/2003,0,0
2/27/2003,0,0
2/28/2003,0,0
3/1/2003,0,0
3/2/2003,1,0.88638765
3/3/2003,0,0
3/4/2003,7,4.013018216
3/5/2003,1,0.425260265
3/6/2003,4,3.857720215
3/7/2003,0,0
3/8/2003,10,4.711655987
3/9/2003,0,0
3/10/2003,0,0
3/11/2003,22,9.93114131
3/12/2003,0,0
3/13/2003,0,0
3/14/2003,0,0
3/15/2003,6,2.704848279
3/16/2003,0,0
3/17/2003,24,1.128198846
3/18/2003,21,12.18346007
3/19/2003,0,0
3/20/2003,6,4.41237713
3/21/2003,0,0
3/22/2003,0,0
3/23/2003,0,0
3/24/2003,0,0
3/25/2003,23,6.103424662
3/26/2003,0,0
3/27/2003,0,0
3/28/2003,0,0
3/29/2003,0,0
3/30/2003,23,13.77728794
3/31/2003,5,4.573184694
4/1/2003,0,0
4/2/2003,0,0
4/3/2003,0,0
4/4/2003,20,11.28717836
4/5/2003,0,0
4/6/2003,0,0
4/7/2003,0,0
4/8/2003,10,4.820011654
4/9/2003,8,1.248840385
4/10/2003,0,0
4/11/2003,0,0
4/12/2003,0,0
4/13/2003,8,6.672845166
4/14/2003,0,0
4/15/2003,0,0
4/16/2003,12,6.134860834
4/17/2003,0,0
4/18/2003,0,0
4/19/2003,0,0
4/20/2003,0,0
4/21/2003,0,0
4/22/2003,9,4.059428751
4/23/2003,8,2.01126329
4/24/2003,0,0
4/25/2003,10,7.949366349
4/26/2003,0,0
4/27/2003,22,2.886624113
4/28/2003,0,0
4/29/2003,0,0
4/30/2003,16,8.980178191
5/1/2003,0,0
5/2/2003,21,6.045772869
5/3/2003,23,8.841243102
5/4/2003,10,9.433176622
5/5/2003,0,0
5/6/2003,0,0
5/7/2003,0,0
5/8/2003,0,0
5/9/2003,0,0
5/10/2003,0,0
5/11/2003,0,0
5/12/2003,0,0
5/13/2003,11,2.164592729
5/14/2003,0,0
5/15/2003,0,0
5/16/2003,0,0
5/17/2003,11,3.761197022
5/18/2003,21,14.41406495
5/19/2003,0,0
5/20/2003,0,0
5/21/2003,0,0
5/22/2003,0,0
5/23/2003,0,0
5/24/2003,4,0.174031455
5/25/2003,0,0
5/26/2003,0,0
5/27/2003,21,4.799184487
5/28/2003,0,0
5/29/2003,0,0
5/30/2003,0,0
5/31/2003,0,0
6/1/2003,0,0
6/2/2003,0,0
6/3/2003,13,9.419865455
6/4/2003,10,5.495363749
6/5/2003,0,0
6/6/2003,0,0
6/7/2003,12,7.581554076
6/8/2003,0,0
6/9/2003,0,0
6/10/2003,0,0
6/11/2003,0,0
6/12/2003,9,1.437891916
6/13/2003,0,0
6/14/2003,0,0
6/15/2003,0,0
6/16/2003,5,1.503158925
6/17/2003,0,0
6/18/2003,11,5.976269103
6/19/2003,0,0
6/20/2003,13,5.626118612
6/21/2003,0,0
6/22/2003,0,0
6/23/2003,0,0
6/24/2003,0,0
6/25/2003,0,0
6/26/2003,10,4.050277508
6/27/2003,5,4.222540532
6/28/2003,23,13.9961737
6/29/2003,1,0.696983573
6/30/2003,7,2.173054237
7/1/2003,0,0
7/2/2003,15,14.19912107
7/3/2003,0,0
7/4/2003,7,0.867178023
7/5/2003,0,0
7/6/2003,0,0
7/7/2003,0,0
7/8/2003,0,0
7/9/2003,0,0
7/10/2003,0,0
7/11/2003,5,2.375100748
7/12/2003,0,0
7/13/2003,2,1.295046382
7/14/2003,11,6.90729636
7/15/2003,8,4.214760064
7/16/2003,0,0
7/17/2003,8,4.927798819
7/18/2003,2,0.399926625
7/19/2003,0,0
7/20/2003,0,0
7/21/2003,14,4.788290311
7/22/2003,0,0
7/23/2003,0,0
7/24/2003,2,0.293168324
7/25/2003,0,0
7/26/2003,0,0
7/27/2003,0,0
7/28/2003,0,0
7/29/2003,0,0
7/30/2003,0,0
7/31/2003,9,0.044070415
8/1/2003,0,0
8/2/2003,0,0
8/3/2003,0,0
8/4/2003,0,0
8/5/2003,16,4.499056526
8/6/2003,0,0
8/7/2003,0,0
8/8/2003,10,4.879722386
8/9/2003,0,0
8/10/2003,0,0
8/11/2003,0,0
8/12/2003,0,0
8/13/2003,0,0
8/14/2003,0,0
8/15/2003,0,0
8/16/2003,0,0
8/17/2003,0,0
8/18/2003,0,0
8/19/2003,0,0
8/20/2003,1,0.412746595
8/21/2003,0,0
8/22/2003,12,10.48602794
8/23/2003,10,8.179858625
8/24/2003,0,0
8/25/2003,0,0
8/26/2003,0,0
8/27/2003,0,0
8/28/2003,0,0
8/29/2003,0,0
8/30/2003,0,0
8/31/2003,0,0
9/1/2003,0,0
9/2/2003,0,0
9/3/2003,0,0
9/4/2003,0,0
9/5/2003,0,0
9/6/2003,8,0.045228221
9/7/2003,7,4.61070884
9/8/2003,0,0
9/9/2003,0,0
9/10/2003,0,0
9/11/2003,14,11.94252297
9/12/2003,0,0
9/13/2003,0,0
9/14/2003,0,0
9/15/2003,9,3.235791687
9/16/2003,0,0
9/17/2003,16,9.218184109
9/18/2003,0,0
9/19/2003,0,0
9/20/2003,0,0
9/21/2003,0,0
9/22/2003,0,0
9/23/2003,0,0
9/24/2003,0,0
9/25/2003,0,0
9/26/2003,0,0
9/27/2003,0,0
9/28/2003,0,0
9/29/2003,9,0.288751696
9/30/2003,0,0
10/1/2003,0,0
10/2/2003,0,0
10/3/2003,9,4.078050417
10/4/2003,0,0
10/5/2003,12,8.247044428
10/6/2003,0,0
10/7/2003,23,14.67166535
10/8/2003,0,0
10/9/2003,0,0
10/10/2003,0,0
10/11/2003,4,3.60573394
10/12/2003,0,0
10/13/2003,0,0
10/14/2003,0,0
10/15/2003,0,0
10/16/2003,0,0
10/17/2003,0,0
10/18/2003,0,0
10/19/2003,19,18.65625358
10/20/2003,0,0
10/21/2003,0,0
10/22/2003,0,0
10/23/2003,0,0
10/24/2003,0,0
10/25/2003,7,3.013797259
10/26/2003,0,0
10/27/2003,0,0
10/28/2003,9,4.143907412
10/29/2003,21,12.01093612
10/30/2003,18,10.8846082
10/31/2003,9,5.655001813
11/1/2003,0,0
11/2/2003,0,0
11/3/2003,0,0
11/4/2003,0,0
11/5/2003,0,0
11/6/2003,0,0
11/7/2003,12,4.671513137
11/8/2003,0,0
11/9/2003,0,0
11/10/2003,19,9.606246576
11/11/2003,0,0
11/12/2003,0,0
11/13/2003,0,0
11/14/2003,0,0
11/15/2003,0,0
11/16/2003,0,0
11/17/2003,2,0.411009507
11/18/2003,0,0
11/19/2003,0,0
11/20/2003,0,0
11/21/2003,0,0
11/22/2003,0,0
11/23/2003,0,0
11/24/2003,0,0
11/25/2003,8,6.54860849
11/26/2003,0,0
11/27/2003,0,0
11/28/2003,11,4.318679272
11/29/2003,0,0
11/30/2003,0,0
12/1/2003,0,0
12/2/2003,0,0
12/3/2003,0,0
12/4/2003,0,0
12/5/2003,0,0
12/6/2003,0,0
12/7/2003,9,7.706017471
12/8/2003,0,0
12/9/2003,0,0
12/10/2003,23,4.661154184
12/11/2003,0,0
12/12/2003,9,6.988161294
12/13/2003,0,0
12/14/2003,17,5.898825825
12/15/2003,0,0
12/16/2003,0,0
12/17/2003,5,3.865932282
12/18/2003,4,3.820166346
12/19/2003,18,1.699978063
12/20/2003,19,5.909073832
12/21/2003,0,0
12/22/2003,0,0
12/23/2003,7,3.819267141
12/24/2003,0,0
12/25/2003,6,2.188030657
12/26/2003,0,0
12/27/2003,8,7.022911077
12/28/2003,0,0
12/29/2003,9,0.311897775
12/30/2003,0,0
12/31/2003,0,0
1/1/2004,0,0
1/2/2004,0,0
1/3/2004,0,0
1/4/2004,0,0
1/5/2004,6,4.791298376
1/6/2004,0,0
1/7/2004,0,0
1/8/2004,14,7.372236435
1/9/2004,14,12.2138756
1/10/2004,0,0
1/11/2004,0,0
1/12/2004,0,0
1/13/2004,0,0
1/14/2004,0,0
1/15/2004,0,0
1/16/2004,0,0
1/17/2004,0,0
1/18/2004,8,0.932599123
1/19/2004,0,0
1/20/2004,0,0
1/21/2004,0,0
1/22/2004,0,0
1/23/2004,0,0
1/24/2004,0,0
1/25/2004,0,0
1/26/2004,0,0
1/27/2004,0,0
1/28/2004,9,6.610473334
1/29/2004,0,0
1/30/2004,0,0
1/31/2004,0,0
2/1/2004,0,0
2/2/2004,0,0
2/3/2004,0,0
2/4/2004,0,0
2/5/2004,0,0
2/6/2004,0,0
2/7/2004,0,0
2/8/2004,0,0
2/9/2004,0,0
2/10/2004,0,0
2/11/2004,0,0
2/12/2004,0,0
2/13/2004,0,0
2/14/2004,0,0
2/15/2004,7,2.348674716
2/16/2004,0,0
2/17/2004,0,0
2/18/2004,7,1.740325139
2/19/2004,0,0
2/20/2004,0,0
2/21/2004,0,0
2/22/2004,0,0
2/23/2004,10,3.067763472
2/24/2004,0,0
2/25/2004,0,0
2/26/2004,0,0
2/27/2004,0,0
2/28/2004,0,0
2/29/2004,0,0
3/1/2004,0,0
3/2/2004,0,0
3/3/2004,0,0
3/4/2004,0,0
3/5/2004,0,0
3/6/2004,9,1.413598879
3/7/2004,0,0
3/8/2004,0,0
3/9/2004,0,0
3/10/2004,0,0
3/11/2004,0,0
3/12/2004,6,4.176493726
3/13/2004,0,0
3/14/2004,0,0
3/15/2004,0,0
3/16/2004,0,0
3/17/2004,9,4.203544103
3/18/2004,0,0
3/19/2004,0,0
3/20/2004,0,0
3/21/2004,0,0
3/22/2004,0,0
3/23/2004,0,0
3/24/2004,20,9.39729616
3/25/2004,0,0
3/26/2004,0,0
3/27/2004,2,1.037066064
3/28/2004,0,0
3/29/2004,0,0
3/30/2004,23,0.992644373
3/31/2004,24,0.86220106
4/1/2004,0,0
4/2/2004,0,0
4/3/2004,6,0.667022098
4/4/2004,0,0
4/5/2004,0,0
4/6/2004,17,15.01232256
4/7/2004,0,0
4/8/2004,0,0
4/9/2004,0,0
4/10/2004,0,0
4/11/2004,9,8.170330134
4/12/2004,14,7.65266991
4/13/2004,0,0
4/14/2004,0,0
4/15/2004,2,1.67891618
4/16/2004,0,0
4/17/2004,23,10.88533021
4/18/2004,0,0
4/19/2004,6,0.111437857
4/20/2004,0,0
4/21/2004,0,0
4/22/2004,16,6.166490478
4/23/2004,0,0
4/24/2004,0,0
4/25/2004,22,8.762945228
4/26/2004,0,0
4/27/2004,0,0
4/28/2004,0,0
4/29/2004,0,0
4/30/2004,5,4.052543503
5/1/2004,0,0
5/2/2004,20,7.282715645
5/3/2004,19,6.468851693
5/4/2004,0,0
5/5/2004,0,0
5/6/2004,0,0
5/7/2004,0,0
5/8/2004,0,0
5/9/2004,0,0
5/10/2004,0,0
5/11/2004,0,0
5/12/2004,0,0
5/13/2004,23,14.41305453
5/14/2004,0,0
5/15/2004,0,0
5/16/2004,0,0
5/17/2004,0,0
5/18/2004,0,0
5/19/2004,0,0
5/20/2004,24,8.230049188
5/21/2004,18,13.26158035
5/22/2004,0,0
5/23/2004,0,0
5/24/2004,0,0
5/25/2004,0,0
5/26/2004,0,0
5/27/2004,2,1.220032874
5/28/2004,0,0
5/29/2004,0,0
5/30/2004,0,0
5/31/2004,0,0
6/1/2004,0,0
6/2/2004,0,0
6/3/2004,0,0
6/4/2004,0,0
6/5/2004,0,0
6/6/2004,0,0
6/7/2004,0,0
6/8/2004,0,0
6/9/2004,0,0
6/10/2004,0,0
6/11/2004,0,0
6/12/2004,0,0
6/13/2004,10,0.406347537
6/14/2004,0,0
6/15/2004,0,0
6/16/2004,13,0.789509221
6/17/2004,0,0
6/18/2004,0,0
6/19/2004,0,0
6/20/2004,5,0.140836214
6/21/2004,11,2.446419548
6/22/2004,0,0
6/23/2004,8,1.853589669
6/24/2004,0,0
6/25/2004,0,0
6/26/2004,0,0
6/27/2004,0,0
6/28/2004,0,0
6/29/2004,4,3.17416986
6/30/2004,0,0
7/1/2004,11,10.09069015
7/2/2004,6,1.902817446
7/3/2004,0,0
7/4/2004,9,1.264000612
7/5/2004,0,0
7/6/2004,12,5.10136046
7/7/2004,0,0
7/8/2004,21,15.53076666
7/9/2004,0,0
7/10/2004,0,0
7/11/2004,0,0
7/12/2004,0,0
7/13/2004,0,0
7/14/2004,0,0
7/15/2004,0,0
7/16/2004,0,0
7/17/2004,0,0
7/18/2004,0,0
7/19/2004,0,0
7/20/2004,0,0
7/21/2004,0,0
7/22/2004,9,4.128894428
7/23/2004,20,3.909355529
7/24/2004,11,6.927779132
7/25/2004,0,0
7/26/2004,0,0
7/27/2004,0,0
7/28/2004,13,12.79069459
7/29/2004,0,0
7/30/2004,0,0
7/31/2004,0,0
8/1/2004,0,0
8/2/2004,10,0.357417196
8/3/2004,0,0
8/4/2004,0,0
8/5/2004,0,0
8/6/2004,0,0
8/7/2004,0,0
8/8/2004,23,9.074637518
8/9/2004,0,0
8/10/2004,0,0
8/11/2004,0,0
8/12/2004,0,0
8/13/2004,0,0
8/14/2004,0,0
8/15/2004,0,0
8/16/2004,20,8.295588458
8/17/2004,0,0
8/18/2004,21,8.12405091
8/19/2004,0,0
8/20/2004,0,0
8/21/2004,0,0
8/22/2004,0,0
8/23/2004,0,0
8/24/2004,0,0
8/25/2004,0,0
8/26/2004,0,0
8/27/2004,0,0
8/28/2004,0,0
8/29/2004,0,0
8/30/2004,22,21.00706637
8/31/2004,0,0
9/1/2004,0,0
9/2/2004,0,0
9/3/2004,0,0
9/4/2004,18,4.741699717
9/5/2004,0,0
9/6/2004,0,0
9/7/2004,0,0
9/8/2004,0,0
9/9/2004,0,0
9/10/2004,13,10.09635089
9/11/2004,23,7.360439882
9/12/2004,0,0
9/13/2004,0,0
9/14/2004,0,0
9/15/2004,0,0
9/16/2004,4,3.022991481
9/17/2004,0,0
9/18/2004,0,0
9/19/2004,0,0
9/20/2004,0,0
9/21/2004,0,0
9/22/2004,0,0
9/23/2004,0,0
9/24/2004,0,0
9/25/2004,0,0
9/26/2004,0,0
9/27/2004,0,0
9/28/2004,0,0
9/29/2004,0,0
9/30/2004,0,0
10/1/2004,0,0
10/2/2004,0,0
10/3/2004,0,0
10/4/2004,0,0
10/5/2004,0,0
10/6/2004,0,0
10/7/2004,9,8.300151474
10/8/2004,21,16.40752738
10/9/2004,0,0
10/10/2004,0,0
10/11/2004,0,0
10/12/2004,24,12.64388585
10/13/2004,0,0
10/14/2004,0,0
10/15/2004,0,0
10/16/2004,0,0
10/17/2004,0,0
10/18/2004,11,9.568635034
10/19/2004,0,0
10/20/2004,0,0
10/21/2004,0,0
10/22/2004,0,0
10/23/2004,0,0
10/24/2004,0,0
10/25/2004,0,0
10/26/2004,0,0
10/27/2004,0,0
10/28/2004,15,13.21944121
10/29/2004,11,8.901650157
10/30/2004,0,0
10/31/2004,16,9.931919849
11/1/2004,0,0
11/2/2004,0,0
11/3/2004,0,0
11/4/2004,0,0
11/5/2004,0,0
11/6/2004,0,0
11/7/2004,0,0
11/8/2004,0,0
11/9/2004,23,6.530566206
11/10/2004,0,0
11/11/2004,0,0
11/12/2004,0,0
11/13/2004,0,0
11/14/2004,0,0
11/15/2004,11,0.491675878
11/16/2004,0,0
11/17/2004,0,0
11/18/2004,0,0
11/19/2004,0,0
11/20/2004,0,0
11/21/2004,21,7.734295422
11/22/2004,0,0
11/23/2004,0,0
11/24/2004,0,0
11/25/2004,0,0
11/26/2004,21,10.1955762
11/27/2004,0,0
11/28/2004,5,4.957307736
11/29/2004,0,0
11/30/2004,0,0
12/1/2004,0,0
12/2/2004,0,0
12/3/2004,0,0
12/4/2004,5,3.481104291
12/5/2004,7,3.854380856
12/6/2004,0,0
12/7/2004,0,0
12/8/2004,0,0
12/9/2004,0,0
12/10/2004,0,0
12/11/2004,18,2.352462234
12/12/2004,0,0
12/13/2004,0,0
12/14/2004,13,3.7817691
12/15/2004,4,0.454466501
12/16/2004,0,0
12/17/2004,0,0
12/18/2004,0,0
12/19/2004,0,0
12/20/2004,2,0.642241192
12/21/2004,5,2.448974524
12/22/2004,10,3.181439166
12/23/2004,0,0
12/24/2004,2,0.368207784
12/25/2004,0,0
12/26/2004,0,0
12/27/2004,0,0
12/28/2004,21,12.52849813
12/29/2004,0,0
12/30/2004,0,0
12/31/2004,0,0
1/1/2005,0,0
1/2/2005,18,7.617059054
1/3/2005,21,13.47279773
1/4/2005,0,0
1/5/2005,0,0
1/6/2005,0,0
1/7/2005,16,0.229128092
1/8/2005,0,0
1/9/2005,19,12.79217701
1/10/2005,1,0.366976173
1/11/2005,0,0
1/12/2005,0,0
1/13/2005,0,0
1/14/2005,2,1.750840568
1/15/2005,0,0
1/16/2005,17,14.59008424
1/17/2005,0,0
1/18/2005,0,0
1/19/2005,0,0
1/20/2005,0,0
1/21/2005,0,0
1/22/2005,2,1.585138214
1/23/2005,0,0
1/24/2005,0,0
1/25/2005,0,0
1/26/2005,0,0
1/27/2005,0,0
1/28/2005,1,0.819125271
1/29/2005,0,0
1/30/2005,0,0
1/31/2005,0,0
2/1/2005,18,11.38516376
2/2/2005,0,0
2/3/2005,0,0
2/4/2005,0,0
2/5/2005,0,0
2/6/2005,0,0
2/7/2005,0,0
2/8/2005,0,0
2/9/2005,0,0
2/10/2005,21,13.72192671
2/11/2005,15,6.507483049
2/12/2005,0,0
2/13/2005,12,8.473999622
2/14/2005,13,5.761000259
2/15/2005,0,0
2/16/2005,24,15.90777945
2/17/2005,15,0.685929069
2/18/2005,0,0
2/19/2005,0,0
2/20/2005,21,10.30133409
2/21/2005,11,6.091747801
2/22/2005,0,0
2/23/2005,0,0
2/24/2005,0,0
2/25/2005,0,0
2/26/2005,0,0
2/27/2005,14,10.64337667
2/28/2005,0,0
3/1/2005,0,0
3/2/2005,0,0
3/3/2005,0,0
3/4/2005,6,4.928149315
3/5/2005,0,0
3/6/2005,14,9.737098702
3/7/2005,0,0
3/8/2005,0,0
3/9/2005,0,0
3/10/2005,0,0
3/11/2005,0,0
3/12/2005,0,0
3/13/2005,1,0.402784728
3/14/2005,0,0
3/15/2005,8,1.535001273
3/16/2005,0,0
3/17/2005,0,0
3/18/2005,8,5.793428976
3/19/2005,0,0
3/20/2005,15,6.900795646
3/21/2005,21,7.474797344
3/22/2005,0,0
3/23/2005,0,0
3/24/2005,0,0
3/25/2005,0,0
3/26/2005,0,0
3/27/2005,3,2.340061795
3/28/2005,16,2.262913405
3/29/2005,0,0
3/30/2005,0,0
3/31/2005,0,0
4/1/2005,0,0
4/2/2005,0,0
4/3/2005,0,0
4/4/2005,18,1.956260959
4/5/2005,24,8.071727916
4/6/2005,0,0
4/7/2005,7,2.668325027
4/8/2005,0,0
4/9/2005,17,10.38262721
4/10/2005,10,2.706775735
4/11/2005,0,0
4/12/2005,0,0
4/13/2005,9,0.199986878
4/14/2005,0,0
4/15/2005,19,9.498565712
4/16/2005,0,0
4/17/2005,8,5.517234389
4/18/2005,0,0
4/19/2005,11,6.984869947
4/20/2005,0,0
4/21/2005,0,0
4/22/2005,0,0
4/23/2005,0,0
4/24/2005,1,0.12152583
4/25/2005,0,0
4/26/2005,11,9.114996752
4/27/2005,0,0
4/28/2005,0,0
4/29/2005,0,0
4/30/2005,0,0
5/1/2005,10,3.451437036
5/2/2005,0,0
5/3/2005,0,0
5/4/2005,14,3.586307204
5/5/2005,0,0
5/6/2005,0,0
5/7/2005,0,0
5/8/2005,0,0
5/9/2005,0,0
5/10/2005,0,0
5/11/2005,0,0
5/12/2005,0,0
5/13/2005,0,0
5/14/2005,12,2.141068546
5/15/2005,0,0
5/16/2005,0,0
5/17/2005,0,0
5/18/2005,0,0
5/19/2005,13,0.586206331
5/20/2005,0,0
5/21/2005,12,1.584363375
5/22/2005,0,0
5/23/2005,17,0.25649101
5/24/2005,1,0.529371269
5/25/2005,5,3.432262863
5/26/2005,0,0
5/27/2005,0,0
5/28/2005,0,0
5/29/2005,0,0
5/30/2005,0,0
5/31/2005,0,0
6/1/2005,23,2.340669438
6/2/2005,0,0
6/3/2005,0,0
6/4/2005,0,0
6/5/2005,0,0
6/6/2005,0,0
6/7/2005,0,0
6/8/2005,0,0
6/9/2005,0,0
6/10/2005,0,0
6/11/2005,0,0
6/12/2005,20,1.063565019
6/13/2005,0,0
6/14/2005,0,0
6/15/2005,22,9.091426632
6/16/2005,11,1.706170303
6/17/2005,0,0
6/18/2005,0,0
6/19/2005,7,4.544730947
6/20/2005,0,0
6/21/2005,2,1.350017044
6/22/2005,0,0
6/23/2005,0,0
6/24/2005,0,0
6/25/2005,0,0
6/26/2005,0,0
6/27/2005,21,9.904123086
6/28/2005,0,0
6/29/2005,0,0
6/30/2005,0,0
7/1/2005,0,0
7/2/2005,0,0
7/3/2005,4,2.903601953
7/4/2005,0,0
7/5/2005,10,5.587892947
7/6/2005,0,0
7/7/2005,0,0
7/8/2005,0,0
7/9/2005,19,13.86437872
7/10/2005,0,0
7/11/2005,0,0
7/12/2005,0,0
7/13/2005,2,0.436310719
7/14/2005,15,2.050327158
7/15/2005,0,0
7/16/2005,0,0
7/17/2005,0,0
7/18/2005,0,0
7/19/2005,0,0
7/20/2005,0,0
7/21/2005,0,0
7/22/2005,0,0
7/23/2005,0,0
7/24/2005,10,6.552030785
7/25/2005,0,0
7/26/2005,0,0
7/27/2005,0,0
7/28/2005,21,1.032236492
7/29/2005,0,0
7/30/2005,5,1.658693642
7/31/2005,19,0.093885321
8/1/2005,0,0
8/2/2005,0,0
8/3/2005,0,0
8/4/2005,0,0
8/5/2005,23,8.494466835
8/6/2005,0,0
8/7/2005,10,7.877499497
8/8/2005,0,0
8/9/2005,0,0
8/10/2005,0,0
8/11/2005,0,0
8/12/2005,0,0
8/13/2005,19,14.61707771
8/14/2005,0,0
8/15/2005,0,0
8/16/2005,0,0
8/17/2005,0,0
8/18/2005,0,0
8/19/2005,0,0
8/20/2005,0,0
8/21/2005,15,3.081907288
8/22/2005,0,0
8/23/2005,0,0
8/24/2005,0,0
8/25/2005,0,0
8/26/2005,22,9.685107883
8/27/2005,0,0
8/28/2005,0,0
8/29/2005,0,0
8/30/2005,0,0
8/31/2005,0,0
9/1/2005,1,0.866136562
9/2/2005,0,0
9/3/2005,21,13.56757664
9/4/2005,0,0
9/5/2005,0,0
9/6/2005,0,0
9/7/2005,0,0
9/8/2005,0,0
9/9/2005,0,0
9/10/2005,0,0
9/11/2005,0,0
9/12/2005,0,0
9/13/2005,0,0
9/14/2005,0,0
9/15/2005,9,4.171506491
9/16/2005,0,0
9/17/2005,0,0
9/18/2005,0,0
9/19/2005,0,0
9/20/2005,0,0
9/21/2005,0,0
9/22/2005,0,0
9/23/2005,0,0
9/24/2005,0,0
9/25/2005,16,1.886848274
9/26/2005,0,0
9/27/2005,15,9.29047821
9/28/2005,0,0
9/29/2005,23,17.12881949
9/30/2005,0,0
10/1/2005,0,0
10/2/2005,0,0
10/3/2005,22,20.49576526
10/4/2005,0,0
10/5/2005,0,0
10/6/2005,0,0
10/7/2005,0,0
10/8/2005,0,0
10/9/2005,20,17.4403544
10/10/2005,0,0
10/11/2005,24,18.13471674
10/12/2005,0,0
10/13/2005,0,0
10/14/2005,8,6.980502701
10/15/2005,0,0
10/16/2005,0,0
10/17/2005,0,0
10/18/2005,0,0
10/19/2005,0,0
10/20/2005,12,5.038834492
10/21/2005,0,0
10/22/2005,2,1.132843734
10/23/2005,1,0.585126816
10/24/2005,0,0
10/25/2005,0,0
10/26/2005,6,3.840049163
10/27/2005,0,0
10/28/2005,22,9.295475468
10/29/2005,0,0
10/30/2005,0,0
10/31/2005,0,0
11/1/2005,21,11.83265416
11/2/2005,8,7.692321152
11/3/2005,0,0
11/4/2005,0,0
11/5/2005,0,0
11/6/2005,8,7.273638876
11/7/2005,0,0
11/8/2005,0,0
11/9/2005,0,0
11/10/2005,0,0
11/11/2005,0,0
11/12/2005,0,0
11/13/2005,21,16.46148293
11/14/2005,0,0
11/15/2005,0,0
11/16/2005,0,0
11/17/2005,0,0
11/18/2005,0,0
11/19/2005,19,3.994570973
11/20/2005,0,0
11/21/2005,10,4.707122131
11/22/2005,0,0
11/23/2005,0,0
11/24/2005,0,0
11/25/2005,0,0
11/26/2005,0,0
11/27/2005,0,0
11/28/2005,0,0
11/29/2005,0,0
11/30/2005,11,8.150479271
12/1/2005,0,0
12/2/2005,0,0
12/3/2005,0,0
12/4/2005,0,0
12/5/2005,23,14.32276104
12/6/2005,0,0
12/7/2005,0,0
12/8/2005,0,0
